Datetime (HB),neg_shadow_price,shadow_price
2025-04-22T23:00:00.000000-0500,-157.23,157.23
2025-04-23T00:00:00.000000-0500,-120.03,120.03
2025-04-23T01:00:00.000000-0500,-86.2,86.2
2025-04-23T02:00:00.000000-0500,-121.04,121.04
2025-04-23T03:00:00.000000-0500,-151.26,151.26
2025-04-23T04:00:00.000000-0500,-226.92,226.92
2025-04-23T05:00:00.000000-0500,-360.99,360.99
2025-04-23T06:00:00.000000-0500,-285.62,285.62
2025-04-23T07:00:00.000000-0500,-150.7,150.7
2025-04-23T08:00:00.000000-0500,-135.33,135.33
2025-04-23T09:00:00.000000-0500,-129.59,129.59
2025-04-23T10:00:00.000000-0500,-208.71,208.71
2025-04-23T11:00:00.000000-0500,-207.59,207.59
2025-04-23T12:00:00.000000-0500,-232.09,232.09
2025-04-23T13:00:00.000000-0500,-297.65,297.65
2025-04-23T14:00:00.000000-0500,-418.86,418.86
2025-04-23T15:00:00.000000-0500,-482.63,482.63
2025-04-23T16:00:00.000000-0500,-876.36,876.36
2025-04-23T17:00:00.000000-0500,-794.54,794.54
2025-04-23T18:00:00.000000-0500,-879.96,879.96
2025-04-23T19:00:00.000000-0500,-949.73,949.73
2025-04-23T20:00:00.000000-0500,-400.27,400.27
2025-04-23T21:00:00.000000-0500,-268.16,268.16
2025-04-23T22:00:00.000000-0500,-233.25,233.25
2025-04-23T23:00:00.000000-0500,-183.28,183.28
2025-04-24T00:00:00.000000-0500,-189.62,189.62
2025-04-24T01:00:00.000000-0500,-204.61,204.61
2025-04-24T02:00:00.000000-0500,-204.56,204.56
2025-04-24T03:00:00.000000-0500,-290.34,290.34
2025-04-24T04:00:00.000000-0500,-348.5,348.5
2025-04-24T05:00:00.000000-0500,-489.45,489.45
2025-04-24T06:00:00.000000-0500,-267.5,267.5
2025-04-24T07:00:00.000000-0500,-124.39,124.39
2025-04-24T08:00:00.000000-0500,-178.22,178.22
2025-04-24T09:00:00.000000-0500,-214.59,214.59
2025-04-24T10:00:00.000000-0500,-320.91,320.91
2025-04-24T11:00:00.000000-0500,-402.75,402.75
2025-04-24T12:00:00.000000-0500,-456.67,456.67
2025-04-24T13:00:00.000000-0500,-522.15,522.15
2025-04-24T14:00:00.000000-0500,-766.14,766.14
2025-04-24T15:00:00.000000-0500,-887.05,887.05
2025-04-24T16:00:00.000000-0500,-718.88,718.88
2025-04-24T17:00:00.000000-0500,-904.61,904.61
2025-04-24T18:00:00.000000-0500,-1241.29,1241.29
2025-04-24T19:00:00.000000-0500,-1021.84,1021.84
2025-04-24T20:00:00.000000-0500,-710.47,710.47
2025-04-24T21:00:00.000000-0500,-402.79,402.79
2025-04-24T22:00:00.000000-0500,-274.32,274.32
2025-04-24T23:00:00.000000-0500,-767.19,767.19
2025-04-25T00:00:00.000000-0500,-692.54,692.54
2025-04-25T01:00:00.000000-0500,-655.8,655.8
2025-04-25T02:00:00.000000-0500,-700.94,700.94
2025-04-25T03:00:00.000000-0500,-726.73,726.73
2025-04-25T04:00:00.000000-0500,-838.81,838.81
2025-04-25T05:00:00.000000-0500,-898.93,898.93
2025-04-25T06:00:00.000000-0500,-825.38,825.38
2025-04-25T07:00:00.000000-0500,-694.33,694.33
2025-04-25T08:00:00.000000-0500,-689.85,689.85
2025-04-25T09:00:00.000000-0500,-762.45,762.45
2025-04-25T10:00:00.000000-0500,-966.32,966.32
2025-04-25T11:00:00.000000-0500,-954.11,954.11
2025-04-25T12:00:00.000000-0500,-1124.54,1124.54
2025-04-25T13:00:00.000000-0500,-970.05,970.05
2025-04-25T14:00:00.000000-0500,-1167.83,1167.83
2025-04-25T15:00:00.000000-0500,-1292.3,1292.3
2025-04-25T16:00:00.000000-0500,-1405.5,1405.5
2025-04-25T17:00:00.000000-0500,-1758.39,1758.39
2025-04-25T18:00:00.000000-0500,-1995.86,1995.86
2025-04-25T19:00:00.000000-0500,-1494.02,1494.02
2025-04-25T20:00:00.000000-0500,-1154.72,1154.72
2025-04-25T21:00:00.000000-0500,-877.96,877.96
2025-04-25T22:00:00.000000-0500,-793.22,793.22
2025-04-25T23:00:00.000000-0500,-296.67,296.67
2025-04-26T00:00:00.000000-0500,-201.69,201.69
2025-04-26T01:00:00.000000-0500,-213.36,213.36
2025-04-26T02:00:00.000000-0500,-235.49,235.49
2025-04-26T03:00:00.000000-0500,-322.12,322.12
2025-04-26T04:00:00.000000-0500,-430.81,430.81
2025-04-26T05:00:00.000000-0500,-353.43,353.43
2025-04-26T06:00:00.000000-0500,-341.32,341.32
2025-04-26T07:00:00.000000-0500,-319.45,319.45
2025-04-26T08:00:00.000000-0500,-327.68,327.68
2025-04-26T09:00:00.000000-0500,-439.23,439.23
2025-04-26T10:00:00.000000-0500,-510.78,510.78
2025-04-26T11:00:00.000000-0500,-688.41,688.41
2025-04-26T12:00:00.000000-0500,-556.35,556.35
2025-04-26T13:00:00.000000-0500,-599.6,599.6
2025-04-26T14:00:00.000000-0500,-757.18,757.18
2025-04-26T15:00:00.000000-0500,-804.89,804.89
2025-04-26T16:00:00.000000-0500,-926.1,926.1
2025-04-26T17:00:00.000000-0500,-1064.04,1064.04
2025-04-26T18:00:00.000000-0500,-973.05,973.05
2025-04-26T19:00:00.000000-0500,-613.21,613.21
2025-04-26T20:00:00.000000-0500,-388.7,388.7
2025-04-26T21:00:00.000000-0500,-356.12,356.12
2025-04-26T22:00:00.000000-0500,-427.54,427.54
2025-04-26T23:00:00.000000-0500,-165.52,165.52
2025-04-27T00:00:00.000000-0500,-181.49,181.49
2025-04-27T01:00:00.000000-0500,-190.39,190.39
2025-04-27T02:00:00.000000-0500,-223.14,223.14
2025-04-27T03:00:00.000000-0500,-258.75,258.75
2025-04-27T04:00:00.000000-0500,-315.83,315.83
2025-04-27T05:00:00.000000-0500,-271.19,271.19
2025-04-27T06:00:00.000000-0500,-235.13,235.13
2025-04-27T07:00:00.000000-0500,-203.14,203.14
2025-04-27T08:00:00.000000-0500,-155.39,155.39
2025-04-27T09:00:00.000000-0500,-157.07,157.07
2025-04-27T10:00:00.000000-0500,-204.12,204.12
2025-04-27T11:00:00.000000-0500,-181.41,181.41
2025-04-27T12:00:00.000000-0500,-214.37,214.37
2025-04-27T13:00:00.000000-0500,-168.72,168.72
2025-04-27T14:00:00.000000-0500,-175.47,175.47
2025-04-27T15:00:00.000000-0500,-153.61,153.61
2025-04-27T16:00:00.000000-0500,-198.71,198.71
2025-04-27T17:00:00.000000-0500,-282.44,282.44
2025-04-27T18:00:00.000000-0500,-320.84,320.84
2025-04-27T19:00:00.000000-0500,-351.51,351.51
2025-04-27T20:00:00.000000-0500,-307.52,307.52
2025-04-27T21:00:00.000000-0500,-272.6,272.6
2025-04-27T22:00:00.000000-0500,-228.65,228.65
2025-04-27T23:00:00.000000-0500,-246.27,246.27
2025-04-28T00:00:00.000000-0500,-225.3,225.3
2025-04-28T01:00:00.000000-0500,-384.75,384.75
2025-04-28T02:00:00.000000-0500,-374.12,374.12
2025-04-28T03:00:00.000000-0500,-422.19,422.19
2025-04-28T04:00:00.000000-0500,-399.01,399.01
2025-04-28T05:00:00.000000-0500,-218.54,218.54
2025-04-28T06:00:00.000000-0500,-167.14,167.14
2025-04-28T07:00:00.000000-0500,-42.32,42.32
2025-04-28T08:00:00.000000-0500,-56.71,56.71
2025-04-28T09:00:00.000000-0500,-50.39,50.39
2025-04-28T10:00:00.000000-0500,-113.03,113.03
2025-04-28T11:00:00.000000-0500,-137.07,137.07
2025-04-28T12:00:00.000000-0500,-198.62,198.62
2025-04-28T13:00:00.000000-0500,-249.59,249.59
2025-04-28T14:00:00.000000-0500,-325.78,325.78
2025-04-28T15:00:00.000000-0500,-434.52,434.52
2025-04-28T16:00:00.000000-0500,-581.67,581.67
2025-04-28T17:00:00.000000-0500,-771,771
2025-04-28T18:00:00.000000-0500,-935.03,935.03
2025-04-28T19:00:00.000000-0500,-788.79,788.79
2025-04-28T20:00:00.000000-0500,-326.19,326.19
2025-04-28T21:00:00.000000-0500,-184.54,184.54
2025-04-28T22:00:00.000000-0500,-150.16,150.16
2025-04-28T23:00:00.000000-0500,-248.2,248.2
2025-04-29T00:00:00.000000-0500,-325.9,325.9
2025-04-29T01:00:00.000000-0500,-317.78,317.78
2025-04-29T02:00:00.000000-0500,-314.45,314.45
2025-04-29T03:00:00.000000-0500,-324.55,324.55
2025-04-29T04:00:00.000000-0500,-391.81,391.81
2025-04-29T05:00:00.000000-0500,-320.55,320.55
2025-04-29T06:00:00.000000-0500,-331.61,331.61
2025-04-29T07:00:00.000000-0500,-141.55,141.55
2025-04-29T08:00:00.000000-0500,-150.64,150.64
2025-04-29T09:00:00.000000-0500,-189.65,189.65
2025-04-29T10:00:00.000000-0500,-346.8,346.8
2025-04-29T11:00:00.000000-0500,-369.73,369.73
2025-04-29T12:00:00.000000-0500,-680.7,680.7
2025-04-29T13:00:00.000000-0500,-805.15,805.15
2025-04-29T14:00:00.000000-0500,-1008.25,1008.25
2025-04-29T15:00:00.000000-0500,-1425.01,1425.01
2025-04-29T16:00:00.000000-0500,-1747.75,1747.75
2025-04-29T17:00:00.000000-0500,-1699.89,1699.89
2025-04-29T18:00:00.000000-0500,-1400.76,1400.76
2025-04-29T19:00:00.000000-0500,-1070.25,1070.25
2025-04-29T20:00:00.000000-0500,-705.96,705.96
2025-04-29T21:00:00.000000-0500,-363.06,363.06
2025-04-29T22:00:00.000000-0500,-152,152
2025-04-29T23:00:00.000000-0500,-143.11,143.11
2025-04-30T00:00:00.000000-0500,-78.39,78.39
2025-04-30T01:00:00.000000-0500,-73.76,73.76
2025-04-30T02:00:00.000000-0500,-88.45,88.45
2025-04-30T03:00:00.000000-0500,-121.15,121.15
2025-04-30T04:00:00.000000-0500,-177.76,177.76
2025-04-30T05:00:00.000000-0500,-222.81,222.81
2025-04-30T06:00:00.000000-0500,-110.11,110.11
2025-04-30T07:00:00.000000-0500,-110.28,110.28
2025-04-30T08:00:00.000000-0500,-189.84,189.84
2025-04-30T09:00:00.000000-0500,-336.64,336.64
2025-04-30T10:00:00.000000-0500,-639.96,639.96
2025-04-30T11:00:00.000000-0500,-771.58,771.58
2025-04-30T12:00:00.000000-0500,-989.77,989.77
2025-04-30T13:00:00.000000-0500,-1272.05,1272.05
2025-04-30T14:00:00.000000-0500,-1974.15,1974.15
2025-04-30T15:00:00.000000-0500,-2009.74,2009.74
2025-04-30T16:00:00.000000-0500,-2294.7,2294.7
2025-04-30T17:00:00.000000-0500,-1674.09,1674.09
2025-04-30T18:00:00.000000-0500,-1571.47,1571.47
2025-04-30T19:00:00.000000-0500,-1435.19,1435.19
2025-04-30T20:00:00.000000-0500,-762.04,762.04
2025-04-30T21:00:00.000000-0500,-409.08,409.08
2025-04-30T22:00:00.000000-0500,-183.77,183.77
2025-04-30T23:00:00.000000-0500,-414.35,414.35
2025-05-01T00:00:00.000000-0500,-142.05,142.05
2025-05-01T01:00:00.000000-0500,-199.08,199.08
2025-05-01T02:00:00.000000-0500,-167.36,167.36
2025-05-01T03:00:00.000000-0500,-132.33,132.33
2025-05-01T04:00:00.000000-0500,-166.26,166.26
2025-05-01T05:00:00.000000-0500,-193.38,193.38
2025-05-01T06:00:00.000000-0500,-462.8,462.8
2025-05-01T07:00:00.000000-0500,-430.02,430.02
2025-05-01T08:00:00.000000-0500,-631.38,631.38
2025-05-01T09:00:00.000000-0500,-805.84,805.84
2025-05-01T10:00:00.000000-0500,-1015.09,1015.09
2025-05-01T11:00:00.000000-0500,-1244.24,1244.24
2025-05-01T12:00:00.000000-0500,-1667.21,1667.21
2025-05-01T13:00:00.000000-0500,-2869.51,2869.51
2025-05-01T14:00:00.000000-0500,-6614.53,6614.53
2025-05-01T15:00:00.000000-0500,-4024.98,4024.98
2025-05-01T16:00:00.000000-0500,-4362.31,4362.31
2025-05-01T17:00:00.000000-0500,-3885,3885
2025-05-01T18:00:00.000000-0500,-2246.8,2246.8
2025-05-01T19:00:00.000000-0500,-2129.18,2129.18
2025-05-01T20:00:00.000000-0500,-1805.59,1805.59
2025-05-01T21:00:00.000000-0500,-887.01,887.01
2025-05-01T22:00:00.000000-0500,-674.66,674.66
2025-05-01T23:00:00.000000-0500,-289.76,289.76
2025-05-02T00:00:00.000000-0500,-207.77,207.77
2025-05-02T01:00:00.000000-0500,-155.43,155.43
2025-05-02T02:00:00.000000-0500,-144.35,144.35
2025-05-02T03:00:00.000000-0500,-147.72,147.72
2025-05-02T04:00:00.000000-0500,-222.47,222.47
2025-05-02T05:00:00.000000-0500,-346.84,346.84
2025-05-02T06:00:00.000000-0500,-188.19,188.19
2025-05-02T07:00:00.000000-0500,-213.51,213.51
2025-05-02T08:00:00.000000-0500,-413.19,413.19
2025-05-02T09:00:00.000000-0500,-822.51,822.51
2025-05-02T10:00:00.000000-0500,-1749.06,1749.06
2025-05-02T11:00:00.000000-0500,-2380.69,2380.69
2025-05-02T12:00:00.000000-0500,-3296.05,3296.05
2025-05-02T13:00:00.000000-0500,-4239.61,4239.61
2025-05-02T14:00:00.000000-0500,-4511.09,4511.09
2025-05-02T15:00:00.000000-0500,-5201.65,5201.65
2025-05-02T16:00:00.000000-0500,-5598.83,5598.83
2025-05-02T17:00:00.000000-0500,-4498.22,4498.22
2025-05-02T18:00:00.000000-0500,-3905.65,3905.65
2025-05-02T19:00:00.000000-0500,-2686.93,2686.93
2025-05-02T20:00:00.000000-0500,-1147.73,1147.73
2025-05-02T21:00:00.000000-0500,-534.65,534.65
2025-05-02T22:00:00.000000-0500,-332.1,332.1
2025-05-02T23:00:00.000000-0500,-274.17,274.17
2025-05-03T00:00:00.000000-0500,-183.64,183.64
2025-05-03T01:00:00.000000-0500,-129.5,129.5
2025-05-03T02:00:00.000000-0500,-103.63,103.63
2025-05-03T03:00:00.000000-0500,-85.37,85.37
2025-05-03T04:00:00.000000-0500,-79.38,79.38
2025-05-03T05:00:00.000000-0500,-118.98,118.98
2025-05-03T06:00:00.000000-0500,-57.77,57.77
2025-05-03T07:00:00.000000-0500,-120.07,120.07
2025-05-03T08:00:00.000000-0500,-214.53,214.53
2025-05-03T09:00:00.000000-0500,-285.15,285.15
2025-05-03T10:00:00.000000-0500,-944.12,944.12
2025-05-03T11:00:00.000000-0500,-1661.05,1661.05
2025-05-03T12:00:00.000000-0500,-2415.99,2415.99
2025-05-03T13:00:00.000000-0500,-3204.97,3204.97
2025-05-03T14:00:00.000000-0500,-3690.41,3690.41
2025-05-03T15:00:00.000000-0500,-3882.75,3882.75
2025-05-03T16:00:00.000000-0500,-3726.79,3726.79
2025-05-03T17:00:00.000000-0500,-2653.39,2653.39
2025-05-03T18:00:00.000000-0500,-1520.16,1520.16
2025-05-03T19:00:00.000000-0500,-1107.14,1107.14
2025-05-03T20:00:00.000000-0500,-538.6,538.6
2025-05-03T21:00:00.000000-0500,-232.3,232.3
2025-05-03T22:00:00.000000-0500,-217.75,217.75
2025-05-03T23:00:00.000000-0500,-452.34,452.34
2025-05-04T00:00:00.000000-0500,-89.14,89.14
2025-05-04T01:00:00.000000-0500,-143.7,143.7
2025-05-04T02:00:00.000000-0500,-96.33,96.33
2025-05-04T03:00:00.000000-0500,-125.85,125.85
2025-05-04T04:00:00.000000-0500,-66.83,66.83
2025-05-04T05:00:00.000000-0500,-110.33,110.33
2025-05-04T06:00:00.000000-0500,-15.34,15.34
2025-05-04T07:00:00.000000-0500,-38.98,38.98
2025-05-04T08:00:00.000000-0500,-80.45,80.45
2025-05-04T09:00:00.000000-0500,-114.72,114.72
2025-05-04T10:00:00.000000-0500,-347.23,347.23
2025-05-04T11:00:00.000000-0500,-363.84,363.84
2025-05-04T12:00:00.000000-0500,-455.01,455.01
2025-05-04T13:00:00.000000-0500,-507.22,507.22
2025-05-04T14:00:00.000000-0500,-609.04,609.04
2025-05-04T15:00:00.000000-0500,-561.17,561.17
2025-05-04T16:00:00.000000-0500,-751.9,751.9
2025-05-04T17:00:00.000000-0500,-685.55,685.55
2025-05-04T18:00:00.000000-0500,-389.66,389.66
2025-05-04T19:00:00.000000-0500,-425.02,425.02
2025-05-04T20:00:00.000000-0500,-311.28,311.28
2025-05-04T21:00:00.000000-0500,-236.32,236.32
2025-05-04T22:00:00.000000-0500,-160.38,160.38
2025-05-04T23:00:00.000000-0500,-54.37,54.37
2025-05-05T00:00:00.000000-0500,-53.9,53.9
2025-05-05T01:00:00.000000-0500,-359.95,359.95
2025-05-05T02:00:00.000000-0500,-363.3,363.3
2025-05-05T03:00:00.000000-0500,-373.01,373.01
2025-05-05T04:00:00.000000-0500,-394.76,394.76
2025-05-05T05:00:00.000000-0500,-301.99,301.99
2025-05-05T06:00:00.000000-0500,-252.24,252.24
2025-05-05T07:00:00.000000-0500,-266.43,266.43
2025-05-05T08:00:00.000000-0500,-316.52,316.52
2025-05-05T09:00:00.000000-0500,-377.6,377.6
2025-05-05T10:00:00.000000-0500,-473.98,473.98
2025-05-05T11:00:00.000000-0500,-543.84,543.84
2025-05-05T12:00:00.000000-0500,-768.69,768.69
2025-05-05T13:00:00.000000-0500,-1021.78,1021.78
2025-05-05T14:00:00.000000-0500,-1699.54,1699.54
2025-05-05T15:00:00.000000-0500,-3064.59,3064.59
2025-05-05T16:00:00.000000-0500,-2351.72,2351.72
2025-05-05T17:00:00.000000-0500,-1208.97,1208.97
2025-05-05T18:00:00.000000-0500,-974.53,974.53
2025-05-05T19:00:00.000000-0500,-1277.02,1277.02
2025-05-05T20:00:00.000000-0500,-512.62,512.62
2025-05-05T21:00:00.000000-0500,-428.65,428.65
2025-05-05T22:00:00.000000-0500,-298.16,298.16
2025-05-05T23:00:00.000000-0500,-122.94,122.94
2025-05-06T00:00:00.000000-0500,-123.24,123.24
2025-05-06T01:00:00.000000-0500,-119.6,119.6
2025-05-06T02:00:00.000000-0500,-158.49,158.49
2025-05-06T03:00:00.000000-0500,-58.93,58.93
2025-05-06T04:00:00.000000-0500,-141.68,141.68
2025-05-06T05:00:00.000000-0500,-80.29,80.29
2025-05-06T06:00:00.000000-0500,-107.02,107.02
2025-05-06T07:00:00.000000-0500,-145.72,145.72
2025-05-06T08:00:00.000000-0500,-212.18,212.18
2025-05-06T09:00:00.000000-0500,-415.41,415.41
2025-05-06T10:00:00.000000-0500,-456.21,456.21
2025-05-06T11:00:00.000000-0500,-482.98,482.98
2025-05-06T12:00:00.000000-0500,-793.42,793.42
2025-05-06T13:00:00.000000-0500,-624.97,624.97
2025-05-06T14:00:00.000000-0500,-881.24,881.24
2025-05-06T15:00:00.000000-0500,-566.66,566.66
2025-05-06T16:00:00.000000-0500,-646.21,646.21
2025-05-06T17:00:00.000000-0500,-679.17,679.17
2025-05-06T18:00:00.000000-0500,-711.06,711.06
2025-05-06T19:00:00.000000-0500,-570.82,570.82
2025-05-06T20:00:00.000000-0500,-309.22,309.22
2025-05-06T21:00:00.000000-0500,-198.12,198.12
2025-05-06T22:00:00.000000-0500,-221.56,221.56
2025-05-06T23:00:00.000000-0500,-615.24,615.24
2025-05-07T00:00:00.000000-0500,-90.61,90.61
2025-05-07T01:00:00.000000-0500,-126.32,126.32
2025-05-07T02:00:00.000000-0500,-114.45,114.45
2025-05-07T03:00:00.000000-0500,-111.8,111.8
2025-05-07T04:00:00.000000-0500,-128.06,128.06
2025-05-07T05:00:00.000000-0500,-331.26,331.26
2025-05-07T06:00:00.000000-0500,-371.39,371.39
2025-05-07T07:00:00.000000-0500,-242.6,242.6
2025-05-07T08:00:00.000000-0500,-352.36,352.36
2025-05-07T09:00:00.000000-0500,-440.19,440.19
2025-05-07T10:00:00.000000-0500,-483.63,483.63
2025-05-07T11:00:00.000000-0500,-596.28,596.28
2025-05-07T12:00:00.000000-0500,-668.64,668.64
2025-05-07T13:00:00.000000-0500,-979.1,979.1
2025-05-07T14:00:00.000000-0500,-858.19,858.19
2025-05-07T15:00:00.000000-0500,-1102.01,1102.01
2025-05-07T16:00:00.000000-0500,-1922.84,1922.84
2025-05-07T17:00:00.000000-0500,-1406.25,1406.25
2025-05-07T18:00:00.000000-0500,-1205.24,1205.24
2025-05-07T19:00:00.000000-0500,-998.86,998.86
2025-05-07T20:00:00.000000-0500,-952.35,952.35
2025-05-07T21:00:00.000000-0500,-691.04,691.04
2025-05-07T22:00:00.000000-0500,-600.5,600.5
2025-05-07T23:00:00.000000-0500,-77.54,77.54
2025-05-08T00:00:00.000000-0500,-68.85,68.85
2025-05-08T01:00:00.000000-0500,-77.75,77.75
2025-05-08T02:00:00.000000-0500,-70.4,70.4
2025-05-08T03:00:00.000000-0500,-65.09,65.09
2025-05-08T04:00:00.000000-0500,-78.3,78.3
2025-05-08T05:00:00.000000-0500,-90.6,90.6
2025-05-08T06:00:00.000000-0500,-109.15,109.15
2025-05-08T07:00:00.000000-0500,-43.9,43.9
2025-05-08T08:00:00.000000-0500,-36.42,36.42
2025-05-08T09:00:00.000000-0500,-112.63,112.63
2025-05-08T10:00:00.000000-0500,-132.95,132.95
2025-05-08T11:00:00.000000-0500,-291.12,291.12
2025-05-08T12:00:00.000000-0500,-270.77,270.77
2025-05-08T13:00:00.000000-0500,-668.32,668.32
2025-05-08T14:00:00.000000-0500,-821.47,821.47
2025-05-08T15:00:00.000000-0500,-1360.52,1360.52
2025-05-08T16:00:00.000000-0500,-1029.88,1029.88
2025-05-08T17:00:00.000000-0500,-959.02,959.02
2025-05-08T18:00:00.000000-0500,-835.91,835.91
2025-05-08T19:00:00.000000-0500,-551.22,551.22
2025-05-08T20:00:00.000000-0500,-209.76,209.76
2025-05-08T21:00:00.000000-0500,-128.97,128.97
2025-05-08T22:00:00.000000-0500,-73.65,73.65
2025-05-08T23:00:00.000000-0500,-53.13,53.13
2025-05-09T00:00:00.000000-0500,-31.66,31.66
2025-05-09T01:00:00.000000-0500,-31.33,31.33
2025-05-09T02:00:00.000000-0500,-6.9,6.9
2025-05-09T03:00:00.000000-0500,-11.21,11.21
2025-05-09T04:00:00.000000-0500,-22.31,22.31
2025-05-09T05:00:00.000000-0500,-74.87,74.87
2025-05-09T06:00:00.000000-0500,-80.93,80.93
2025-05-09T07:00:00.000000-0500,-87.12,87.12
2025-05-09T08:00:00.000000-0500,-295.19,295.19
2025-05-09T09:00:00.000000-0500,-416.92,416.92
2025-05-09T10:00:00.000000-0500,-378.84,378.84
2025-05-09T11:00:00.000000-0500,-196.63,196.63
2025-05-09T12:00:00.000000-0500,-169.71,169.71
2025-05-09T13:00:00.000000-0500,-187.63,187.63
2025-05-09T14:00:00.000000-0500,-218.24,218.24
2025-05-09T15:00:00.000000-0500,-127.84,127.84
2025-05-09T16:00:00.000000-0500,-145.16,145.16
2025-05-09T17:00:00.000000-0500,-179.76,179.76
2025-05-09T18:00:00.000000-0500,-132.62,132.62
2025-05-09T19:00:00.000000-0500,-91.06,91.06
2025-05-09T20:00:00.000000-0500,-78.14,78.14
2025-05-09T21:00:00.000000-0500,-51.01,51.01
2025-05-09T22:00:00.000000-0500,-18.01,18.01
2025-05-09T23:00:00.000000-0500,-11.6,11.6
2025-05-10T00:00:00.000000-0500,-13.4,13.4
2025-05-10T01:00:00.000000-0500,-12.6,12.6
2025-05-10T02:00:00.000000-0500,-7,7
2025-05-10T03:00:00.000000-0500,-5.87,5.87
2025-05-10T04:00:00.000000-0500,-4.33,4.33
2025-05-10T06:00:00.000000-0500,-5.85,5.85
2025-05-10T07:00:00.000000-0500,-36.03,36.03
2025-05-10T08:00:00.000000-0500,-73.53,73.53
2025-05-10T09:00:00.000000-0500,-50.01,50.01
2025-05-10T10:00:00.000000-0500,-49.65,49.65
2025-05-10T11:00:00.000000-0500,-49,49
2025-05-10T12:00:00.000000-0500,-50.13,50.13
2025-05-10T13:00:00.000000-0500,-72.42,72.42
2025-05-10T14:00:00.000000-0500,-128.73,128.73
2025-05-10T15:00:00.000000-0500,-234.04,234.04
2025-05-10T16:00:00.000000-0500,-271.44,271.44
2025-05-10T17:00:00.000000-0500,-161.18,161.18
2025-05-10T18:00:00.000000-0500,-72.94,72.94
2025-05-10T19:00:00.000000-0500,-54.29,54.29
2025-05-10T20:00:00.000000-0500,-60.63,60.63
2025-05-10T21:00:00.000000-0500,-63.81,63.81
2025-05-10T22:00:00.000000-0500,-43.85,43.85
2025-05-10T23:00:00.000000-0500,-54.52,54.52
2025-05-11T00:00:00.000000-0500,-13.05,13.05
2025-05-11T01:00:00.000000-0500,-11.64,11.64
2025-05-11T02:00:00.000000-0500,-13.18,13.18
2025-05-11T03:00:00.000000-0500,-13.54,13.54
2025-05-11T04:00:00.000000-0500,-6.86,6.86
2025-05-11T05:00:00.000000-0500,-5.46,5.46
2025-05-11T06:00:00.000000-0500,-61.44,61.44
2025-05-11T08:00:00.000000-0500,-14.38,14.38
2025-05-11T09:00:00.000000-0500,-55.81,55.81
2025-05-11T10:00:00.000000-0500,-58.96,58.96
2025-05-11T11:00:00.000000-0500,-86.43,86.43
2025-05-11T12:00:00.000000-0500,-130.68,130.68
2025-05-11T13:00:00.000000-0500,-169.05,169.05
2025-05-11T14:00:00.000000-0500,-201.92,201.92
2025-05-11T15:00:00.000000-0500,-247.7,247.7
2025-05-11T16:00:00.000000-0500,-340.6,340.6
2025-05-11T17:00:00.000000-0500,-359.97,359.97
2025-05-11T18:00:00.000000-0500,-259.47,259.47
2025-05-11T19:00:00.000000-0500,-199.1,199.1
2025-05-11T20:00:00.000000-0500,-85.24,85.24
2025-05-11T21:00:00.000000-0500,-63.57,63.57
2025-05-11T22:00:00.000000-0500,-72.16,72.16
2025-05-11T23:00:00.000000-0500,-4.79,4.79
2025-05-12T00:00:00.000000-0500,-4.81,4.81
2025-05-12T01:00:00.000000-0500,-137.61,137.61
2025-05-12T02:00:00.000000-0500,-123.42,123.42
2025-05-12T03:00:00.000000-0500,-36.89,36.89
2025-05-12T04:00:00.000000-0500,-76.35,76.35
2025-05-12T05:00:00.000000-0500,-20.97,20.97
2025-05-12T06:00:00.000000-0500,-281.63,281.63
2025-05-12T07:00:00.000000-0500,-264.21,264.21
2025-05-12T08:00:00.000000-0500,-268.21,268.21
2025-05-12T09:00:00.000000-0500,-324.01,324.01
2025-05-12T10:00:00.000000-0500,-291.39,291.39
